0,1,2
"广东省公务员考试开考 申论试解“招工难”
","　　今年省公务员考试体现“为用设考” 省直考“民工荒”何解 法律职位考预防未成年人犯罪  
　　居然考有关农民工的问题，太容易了？成语比较偏，逻辑难考？……昨日，广东省2010年公务员招考笔试正式开考，不少考生表示，省考比国考要容易一点。
　　省委常委、副省长肖志恒到考场巡考，强调全力做好保密工作，确保招考公平、公正、公开。
　　省人事考试局局长李雅林接受记者采访时透露了今年公务员考试的出题内幕，并对申论试题进行点评。
　　文/记者曾卫康
　　实习生刘高阳图/记者乔军伟
　　23万人争1.1万职位 录取比1：20
　　昨日，广东省2010年公务员招考笔试在省直和21个地级以上市同时举行，省委常委、副省长肖志恒到华南理工大学、华南师范大学考场巡考。肖志恒强调，全省各考场要高度重视、精心组织，认真培训、提高素质，要严格检查，全力做好保密工作，确保考试、考场、考生的安全，确保招考公平、公正、公开。
　　两年以上基层工作经历
　　招录比例不得少于60%
　　据省人力资源和社会保障厅介绍，今年全省共招录公务员11712名，报考人数234523名，全省的职位数与考生数之比为1：20。
　　今年的公务员考试进一步强化了面向基层。明确规定省直机关设置面向具有2年以上基层工作经历人员招录的比例不得少于60%，地级以上市党政机关设置类似职位比例不得少于40%。同时，要求各地各单位预留职位，用于下一步集中从基层和生产一线定向考录公务员；强调县级以下机关要着重从应届毕业生中招录公务员，进一步加大选调优秀应届大学毕业生到基层培养锻炼力度。
　　(符信、粤仁宣)
　　考生感受：试题虽容易做完也很难
　　在华南师范大学和暨南大学考点，早上7时左右，很多考生就已到考场前等候。来自湖南邵阳的赵先生陪女儿来广州参加考试。赵先生的女儿之前参加过国考，“花了三四千元上培训班，进了面试，最后没有被录取。”
　　在华师读研究生的小陈是陪朋友来考试，她觉得，公务员考试相对公平得多，“在学校里考公务员成了一种趋势，因为对于考试技能的要求不是特别高，公务员待遇又好，大家都想抓住这个机会。”
　　大多考生觉得试题不难
　　武汉大学生小龚和他的朋友都觉得今年的试题挺容易。几位广州本地大学的考生也说考试“很容易”。不过，这几位考生的试题都没有做完，最多的小李做了九十七题，他的朋友大多只做了七八十题，“做完了就是天才！”
　　来自湖南大学的研究生小周却说，“试题有点乱，稍微有点偏。”
　　令小周感到头疼的是申论，申论考题将近十年来广州乃至中国的农民工问题进行了一次大梳理，要求考生根据材料进行有条理的分析和提出对策，这让他很难抓住重点。“涉及的面太广了，很难抓住一个点扩展。”
　　三个申论题目
　　报考省直机关职位：申论从广东用工困难入题，结合阶段特点进行分析，怎样解决该难题。
　　报考法院、检察院法律业务职位：针对未成年人犯罪，如何拯救这些未成年人犯罪。
　　报考选调生职位：针对岗位需要，考考生对如何构建社会主义新农村的看法、观点、建议。
　　对话
　　省人事考试局局长李雅林详谈“省考”
　　莫信网上兜售试题
　　不要押宝培训猜题
　　申论命题体现“为用设考”
　　记者：请您点评一下申论题目。
　　李雅林：今年通用申论试题，是从全国包括广东近年来遇到的用工难、找工难这一问题来入题，要求考生分析近年来用工难问题的阶段性特点，并且结合经济社会发展规律提出问题解决的方案或建议。
　　法律类申论试题，是从未成年人犯罪这个角度入题，讨论如何有针对性地对其进行挽救、感化、教育，这既是一个社会问题，又是一个法律问题，比较适合法律专业考生发挥自己的水平。
　　选调生申论选题是从建设社会主义新农村角度入题的。应该说，今年的命题进一步体现了“为用设考”和“干什么考什么”的原则，是公务员录用分类考试的有益探索。
　　“一卷多式”有效打击作弊
　　记者：如何营造公平公正的考试环境？
　　李雅林：今年《行政职业能力测验》采用题本条形码与题卡条形码一致和“一卷多式”的形式，即“梅花卷”，有效打击和防范高科技作弊。其次，会同省公安厅、省经信委等部门打击高科技作弊。并要求全省专业户籍民警到各考点查验考生的身份证，建立考生身份查验的长效机制。
　　因为今年有23万多考生参加考试，加之今年申论、行政能力测验的试题比往年有增加类别或采取了“梅花卷”，所以考试成绩的公布时间可能会有所延长，预计最快半个月后公布成绩。
　　不要相信网上兜售的试题
　　记者：有报道称网上有省公务员考试试卷出售，您对此有何看法？
　　李雅林：这一现象由来已久，作为考试组织机构，我们从以下方面加强工作：第一是从命题环节加强监督管理，专门制定了命题方案，在省纪委和省纪委驻省人社厅纪检组的监督下，实行全封闭环境下命题。希望考生千万不要相信网上打着“泄密”幌子兜售试题的虚假信息。第二是网上发现了虚假信息后，立即联合省公安厅进行查处。第三，考试环境的净化是一项长期的工作，我们会根据现实情况不遗余力地进行完善。
　　有培训班猜中热点不奇怪
　　记者：社会上有些培训班，请问能猜中考题吗？
　　李雅林：至于社会上开办的一些培训班会不会猜中命题，我认为，命题组是进入封闭点之后才开始工作，开始搜集材料。每一个申论题目搜集大量的材料，然后逐步浓缩、提炼。任何命题都是从经济社会发展的现实入手。现在很多培训班把所有的社会热点问题罗列出来，这种情形下猜到某个热点问题很正常，但是如何通过试题设定的具体材料来展现对问题的解读和分析，这才是至关重要的。考生参加考试，应是长期积累的能力和素质的展现，不能将宝押到所谓的培训和猜题上。

",2
"冯小刚批台湾男星太娘 夸周杰伦很男人(图)
","　　中新网6月18日电 导演冯小刚昨天赴台湾参加电影座谈会，对影坛很多现象发表了看法，表达了自己的不满。他批评现在的台湾男演员，不是口齿不清，就是说话娇滴滴，让现在大陆男演员跟着学，像他就常警告黄晓明，衬衫扣子不要开得低低的。有人问：“口齿不清是不是指周杰伦？”冯小刚说：“绝对不是，周杰伦很男人。”
　　“联合报”消息，台湾两岸电影交流委员会昨天邀请侯孝贤、陈国富及冯小刚座谈。妙语如珠的冯小刚独占鳌头，剖析电影界各种异象，令人大开眼界。他说，刚参加上海电影节，有明星后头跟着10个8个助理，梁朝伟、葛优、陈道明出来都只有1个助理，现在的明星出来，简直像请了一个奶奶出来。其实明星如果比票房，他和周星驰才够资格带10个8个助理。
　　在冯小刚眼中，大陆真的有票房号召力的，只有葛优；香港数一数还有刘德华、成龙、李连杰、甄子丹、梁朝伟、周星驰。女星方面，冯小刚觉得以前的巩俐、现在的舒淇，有观众缘。其它像什么范冰冰、李冰冰、黄晓明，有粉丝举霓虹灯牌对他们吼叫，但不一定会买票看他们的电影。
　　批完明星，冯小刚开始批影展。他说戛纳电影节多严肃啊，但一听说王家卫有新片开拍，就马上为他预留开幕片，新导演个个想当侯孝贤、王家卫，但电影节不可能培养一大批王家卫，有一个就够了。
　　陈国富爆料冯小刚拍《集结号》，本来想找刘德华演出，但被陈国富一句“观众会觉得没诚意”，换成张涵予，让张涵予得了金马影帝。
　　冯小刚还批评了现在的台湾男演员，不是口齿不清，就是说话娇滴滴，让现在大陆男演员跟着学，像他就常警告黄晓明，衬衫扣子不要开得低低的。有人问：“口齿不清是不是指周杰伦？”冯小刚说：“绝对不是，周杰伦很男人。”冯小刚觉得台湾男演员应该像寇世勋，一站出来就很Man，演技又好。他称赞《喜宴》、《饮食男女》的郎雄、归亚蕾、张艾嘉及刘若英，他们的演技才够写实。

",1
"吴小莉参加国际通讯节 称几乎跑遍了全四川
","　　本报讯(记者 乔雪阳 摄影 王强)昨天上午，应邀前来成都主持第三届国际通讯节的凤凰卫视主持人吴小莉，翩然出现在了开幕式的现场。这位女主播对成都的喜爱可谓溢于言表：“四川是我在内地惟一一个几乎跑遍了的省份。因为去年的地震，包括我在内的全国人民都认识了四川，也都爱上了坚强客观的四川人。每次来成都我都很期待。”今天一早，吴小莉就将离开成都返回香港。

",1
"大商所理事会审议通过焦炭期货合约及其相关细则
","　　焦炭期货上市提速
　　大商所理事会审议通过焦炭期货合约及其相关细则
　　□本报记者 王超
　　大连商品交易所第二届理事会第十八次会议于2011年3月30日在成都召开，会议重点审议并通过了焦炭期货合约及其相关细则修正案，为焦炭期货上市铺平了道路。曲立峰副理事长主持会议，大商所副总经理郭晓利及交易所相关部门负责人列席了本次会议。证监会期货一部相关领导出席了理事会。
　　在此次理事会上，郭晓利受总经理委托作了《关于拟定焦炭期货合约和相关实施细则的报告》，就上市焦炭期货合约的意义、合约和规则设计的总体思路、期货合约主要条款和有关交割制度、风险控制制度、套期货保值管理制度设计进行了介绍，并就《大连商品交易所交易细则》、《大连商品交易所结算细则》、《大连商品交易所交割细则》等7个实施细则修正案中与焦炭期货相关条款进行了说明。
　　据郭晓利介绍，按照法定程序，大连商品交易所已在3月22日-28日间将焦炭期货合约和规则向全社会公开征求了意见，提交理事会审议的焦炭期货合约和规则吸收了相关意见建议，个别条款已进行了调整。
　　与会理事充分肯定了近几年来大商所在中国证监会领导下开展的焦炭期货品种上市推动工作，理事们认为，焦炭期货上市对大商所和中国期货市场都有着重要的战略意义，大商所前期细致深入的市场调研工作为焦炭期货上市后稳定运行打下了基础。中国国际期货总经理陈冬华理事认为，焦炭期货合约在套期保值制度方面的创新，使得企业参与期市套保更为便捷，更利于促进期货市场为产业服务。大连良运期货董事长孙彤理事表示，焦炭期货合约及相关细则遵循了有利于期货市场功能发挥和有利于风险防范两个原则，是焦炭产业和期货行业智慧的结晶，希望在上市后的运行中根据市场参与者意见和市场发展变化情况不断完善。神华期货董事长张新华理事表示，焦炭期货作为大品种，会员对其尽快上市并通过市场检验寄予了很高期望。
　　经过认真审议和修订，理事会一致通过了《关于拟定焦炭期货合约和相关实施细则的报告》。

",0
"林俊杰做客《非常静距离》首曝青涩视频(图)
","　　新浪娱乐讯 温暖情歌创作才子林俊杰出道以来，曾为无数歌手创作过歌曲，他独特的情歌曲风让他被冠以“情歌王子”、“金曲歌王”等称号。近日，音乐才子林俊杰携新专辑做客由东方风行传媒出品的《非常静距离》，与李静畅谈从青涩少年到金曲歌王的蜕变历程。16岁青涩视频首度曝光为何JJ矢口否认？现场竟然称自己很“二”？为何自己创作的歌曲要“买回来”？林俊杰与李静分享自己的音乐之路并现场传授林氏“转音”秘诀，主持人大呼过瘾！处女作《记得》被张惠妹唱红，初尝走红滋味他竟然得意忘形！本期节目将于安徽卫视3月13日(周日)晚23:10分播出。
　　林俊杰聊成名作《记得》 多谢女友曾和自己吵架
　　“谁还记得是谁先说永远的爱我”，张惠妹一首经典情歌《记得》曾被广泛传唱，其实这首歌是林俊杰的出道处女作。林俊杰在周日晚即将播出的《非常静距离》时透露，这首《记得》的创作灵感，来自当时和女友的一次吵架：“那时和女朋友因为感情的事情吵架，不知道和她还能走多远，带着这样的情绪写了这首歌。我要谢谢她，不吵架哪来的灵感。”林俊杰说最大的惊喜还是天后张惠妹首唱《记得》。不过，现在林俊杰出新专辑还要向张惠妹买回这首歌的版权。林俊杰说当年只卖了2000元人民币，现在却要花上万元买回来。
　　林俊杰称自己适合做老公 很会体贴女生感受
　　当李静问及林俊杰是否适合当老公时，林俊杰坦言自己“还不错”：“我觉得我是一个蛮会去体贴女生心里的人：“即使跟一个人分手了，也绝对不会做出对女人特别有伤害的事”。
　　“绝版”青涩视频首度曝光 JJ为何矢口否认
　　天生嗓音条件就很好的林俊杰，少年时期曾多次参加唱歌比赛，还曾模仿张学友，节目现场就播放了一段林俊杰当年参加比赛的青涩视频，这也是该视频的首度曝光。由于时隔太久了，以至于林俊杰多次戏称这不是自己，是他的弟弟，林俊杰还说在《非常静距离》这是“最后一次播放了”。当被问及少年时期的青涩经历时，JJ笑称“那时候很二”，而“二”在JJ的字典里却是“傻的可爱”的意思，代表着一种纯真、执着的精神。
　　林俊杰现场教授转音技巧 歌迷踊跃迎接挑战
　　做了多年音乐，林俊杰已经形成了自己独特的音乐风格，他独有的“转音”，给他的所有音乐都打上了JJ的标签，但凡他创作的音乐，都印有他专属的味道。林俊杰在谈到自己的创作风格时说：“我喜欢用一些固有的和弦，我喜欢用的一种比如说转音的方式，我很喜欢高低音的反差，所以几乎每一首歌，都会有蛮高难度的挑战。”现场，JJ还教李静唱起了《江南》，歌迷们也踊跃迎接挑战，并请“林老师”一一点评。
　　更多精彩内容请关注安徽卫视3月13日(周日)晚23：10分《非常静距离》林俊杰专场！林俊杰大谈自己的音乐梦想，并揭秘自己“纠结”、“拧巴”的创作习惯。

",1
"春晚第二个节目确定 剧组否认“允许对口型”
","　　晨报讯(记者 刘鹏云)继新疆说唱节目《党的政策亚克西》后，春晚第二个节目昨日确定，来自河南商丘王宫庄画虎村的农民画家会登上春晚舞台，虎年春晚的吉祥物也将出自他们之手。关于假唱的传言，春晚工作人员表示，国家广电总局有专门的文件，对此严格禁止。而孙红雷上春晚演出音乐剧的消息，其经纪公司表示，至今没有接到邀请。
　　虎年春晚对口型？
　　杜绝假唱
　　近日有消息称，春晚打算允许歌手对口型假唱，春晚工作人员昨天回应，“2009年春晚的时候，国家广电总局专门给春晚下了红头文件，提出三点要求：一是要求语言节目加强对社会不合理现象的讽刺，二是要求节目要反映2008年国内发生的重大事件，三就是坚决要杜绝假唱。而且总局领导在视察春晚彩排节目的时候，专门提出了假唱的问题，要求剧组注意。今年总局还是贯彻这个要求，剧组不可能不顾总局的命令要求，这个责任是担负不起的。”据记者了解，王菲答应在春晚登台，其中有一个条件就是要求春晚剧组调整音响设备，王菲不对口型，坚决真唱，否则会对2010年王菲的巡回演唱会产生负面影响。
　　孙红雷上春晚？
　　没受邀请
　　而孙红雷是否上春晚演出音乐剧，记者昨日采访了其经纪公司鑫宝源的工作人员，她表示，根本没有接到剧组的邀请函，更谈不上孙红雷会演什么节目，而且孙红雷近日在为《三枪拍案惊奇》做宣传，昨天在沈阳是最后一站，从明年一月一直到春节，孙红雷会到澳洲度假休息，也没有时间配合春晚演出。
　　第二个节目已确定
　　而今天下午，春晚将进行第三次审查，目前15个语言节目都已经具备雏形，经过审查之后，从中选出9个左右的节目，加上赵本山的小品，一起参加明年一月中旬的彩排。赵本山的编剧徐正超也将于下周进驻春晚剧组，开始小品剧本创作。
　　据记者了解，在春晚首个确定的节目《党的政策亚克西》之后，第二个节目也已经确定，21日金越到了有“中国画虎第一村”之称的河南商丘王宫庄画虎村，确定这里的农民画家将会在明年为全国观众表演节目。而且虎年春晚的吉祥物——老虎形象也将出自农民画家之手，画家们已经提供了很多备选，具体的老虎形态还要剧组讨论。

",1
"接种面积与库存均超预期 美国玉米期货暴跌12%
","　　新浪财经讯 北京时间周五凌晨消息 受美国农业部两份报告影响，美国玉米期货出现暴跌。芝加哥期货交易所7月份交割的玉米期货早盘下跌12%，其它月份合约触及跌停。7月份合约因临近交割，不受跌停板限制。
　　美国农业部报告，美国农场主今年春季种植了9230万英亩玉米，较三周前的预期高1.7%。另一份农业部报道显示，截至6月1日美国玉米库存为36.7亿蒲式耳，同比下降15%，但远远高于分析师预期。     
　　玉米期货在6月初一度创下历史新高，投资者担心低库存以及强劲需求将导致玉米在夏季出现短缺。此外，春季多雨也导致农场主未能及时播种所有玉米地，令投资者担心库存将得不到充分补充。周四的报告消除了投资者上述担忧，导致玉米期货暴跌。
　　北美风险管理服务公司分析师Jerry Gidel表示，“农业部的报告让市场震惊，接种面积与库存均高于预期。”。该公司是芝加哥一家经纪公司。     (明煜)
　　相关阅读：
　　玉米期货价格创15年最大跌幅
　　美农业部：棉花玉米种植面积增加 大豆不及预期
　　美小麦30日收盘全线重挫 9月合约跌幅8.9%
欢迎发表评论  我要评论

",0
"股市打压 PTA期价下探短期可能小幅调整
","　　本周二郑州TA主力合约1101受原油价格反弹的影响，期价高开58点，开于7786点，盘中期价最高商谈7810点，最低下探7696点，尾盘期价收于7710点，结算价为7739。成交量为41.6万手，持仓量为20.3万手。
　　基本面分析：得益于德国制造业的强劲表现，8月2日调查数据显示，欧元区7月制造业采购经理人指数终值为56.7，初值为56.5，该指数已经第十个月高于50的分水岭。同时，美国供应管理协会公布数据显示，7月份ISM美国制造业采购经理人指数为55.5，高于之前市场预期的54.1。美联储主席伯南克表示，经济全面复苏尚有很长的路要走，就业增长尚不足以大幅减少失业，住房和信贷紧缩是制约复苏的主要因素。美元指数在伯南克讲话之后大幅走低，尾盘收于80.921，短期内美元指数有可能下探80点。
　　欧元区股市的走强，7月欧元区PMI指数，以及美国PMI指数等利好数据支撑原油价格站上80美元，随后伯南克的讲话使得美元指数瞬间大幅走软，使得原油价格站上81美元/桶。隔夜纽约商品交易所9月份原油期货主力合约收盘价大幅上涨2.39美元至81.34美元/桶，交易区间为78.83－81.77美元/桶。8月份为美国原油消费的旺季和热带风暴活动比较活跃的季节，所以原油受此影响有可能在80美元/桶以上而冲击85美元/桶。
　　隔夜全球石脑油收盘价全线上涨。亚洲石脑油市场中，原油价格的上涨以及阿布扎比国家石油公司标售船期9月1－3日的7.5万吨石脑油，标售期在8月5日结束，科威特也在标售7.4万吨9月份上半月的石脑油，招标将在8月3日结束，台塑因为连续性的火灾已经关闭了一些石脑油裂解装置，使得石脑油供应市场有了暂时性的好转。亚洲石脑油市场价格小幅上涨8.31－9.25美元/吨。欧洲石脑油市场价格大幅上涨21美元/吨。
　　隔夜原油价格的暴涨再次刺激全球PX市场中价格上涨。在亚洲PX市场中，FOB韩国PX市场价格上涨7美元至883.5－884.5美元/吨，CFR台湾PX市场价格上涨7美元至898.5－899.5美元/吨。在欧洲PX市场中，FOBRdamPX收盘价小幅上涨5美元至894.5－898.5美元/吨。在美国市场中，FOB海湾PX收盘价大幅上涨21美元至913.5－918.5美元/吨。
　　PTA现货市场中，中石化PTA销售公司中7月份的结算价为7250元/吨，8月份的挂牌价为7350元/吨。原油价格和期价的上涨再次刺激市场价格的跟涨。华东市场中贸易商报价为7250－7300元/吨，下游企业意向购买价为7150－7200元/吨，市场中贸易商低价惜售，市场中询盘气氛良好，市场成交情况也有所好转。亚洲PTA市场价格再次上涨，台湾产CFR中国报价为875－880美元/吨，下游企业意向购买价为870美元/吨附近，市场中成交情况良好。
　　PTA产业链商品而言，聚酯市场中，由于PTA期现价格的大幅上涨，MEG价格涨势明显，成本支撑使得聚酯市场价格也结束盘整态势开始小幅走强，华东市场中聚酯半光切片市场报价为9300元/吨，成交情况略有好转。涤纶市场中，华东市场中涤纶价格碎步小涨，价格上涨幅度在100元/吨左右，而且市场中成交情况有所好转。
　　综上所述：原油价格的上涨再次刺激期价走强，现货市场的上涨也进一步支撑期价的继续上涨。短期内期价有可能小幅调整，但是随后期价在9月份之后中需求的好转再次刺激上涨，期价在9月份有可能站上8000点。在操作上，低位多单在设置幅度止赢的情况下谨慎持有，空仓者逢低建多，止损MA60均线。
　　冠华期货 刘勇

",0
"独家：美国的升学服务收费30万(图)
","　　今年在国内留学热普遍升温的同时，美国本土的大学升学服务也是炙手可热。
　　据美国《纽约时报》近日报道，美国大学的私人升学顾问，已经从三年前的2000人上升到今年的近5000人(来源：美国《独立教育咨询协会》)，其中一些从事大学升学服务的专家，有的原来就是美国名校的大学招生人员，她们不仅经验丰富而且对业内“秘密”了如指掌。
　　据独立升学专家尚恩·多芙介绍，她对学生的升学服务收费是1.5万美元，业内其它专家有的收费达4万美元(约30万人民币)，服务时间有的从学生8年级开始。
　　另据报道，美国的经济危机对富人投资子女教育的影响不大，一些家长认为，“升学顾问的收费是合理的，大学投资是人生最重要的投资之一，走进名校意味着人生的转变和毕业后收入的巨大不同”。
　　但也有一些家长对如此高的收费提出质疑，对此美国知名的升学专家赫曼达的评论是：“欢迎家长们寻求哪些比较便宜的投资”。
    注：本文为大学导航网新浪独家供稿，禁止一切转载行为，违者必究

",2
"中国红歌会济南赛区今开赛白发老人现身(图)
","　　新浪娱乐讯 去年，由江西卫视举办的2007中国红歌会(blog)吸引了老中青三代人的广泛参与和热烈追捧，被业界人士看作是选秀类节目的一个成功案例。在去年成功运作的基础上，08中国红歌会晋冀鲁豫(济南)赛区的海选活动于今天上午正式拉开帷幕，在今天的中国红歌会济南赛区海选现场，最感动人心的一幕莫过于一位白发老人的参与，在红歌会的赛台上，她用她的歌声诠释了红歌精神。
　　同去年一样，大打平民牌、以红色为底蕴的08中国红歌会海选第一场就吸引了来自各个年龄层选手的参与。参赛者年龄最小的18岁，最大的70多岁。而值得一提的是，今天参加晋冀鲁豫(济南)赛区比赛的红歌手的演唱水平普遍都很高，万山红、王佑贵和刘秉义三位评委在听了选手们的演唱后，一致认为，今天参加比赛的选手的演唱水平，与一些专业歌手相比也毫不逊色。
　　今天，中国红歌会海选最感动人心的是一位白发老人的参与，她的歌声高吭嘹亮，激情满怀，不仅赢得到了观众的热烈掌声，而且被评委赞为很有专业水准，一举一动颇有“范儿”。对于此次加入“红歌阵营”，这位白发老人表示，“我人虽老，但是心却不老，我今年62岁了，是听着红歌唱着红歌长大的，红色精神已注入我的血液。去年，我从电视上看了江西电视台的中国红歌会，非常喜欢这个节目。今天，我要以自己参与的方式来表达对中国红歌会的支持，发扬红歌精神。”
　　新浪娱乐讯 去年，由江西卫视举办的2007中国红歌会(blog)吸引了老中青三代人的广泛参与和热烈追捧，被业界人士看作是选秀类节目的一个成功案例。在去年成功运作的基础上，08中国红歌会晋冀鲁豫(济南)赛区的海选活动于今天上午正式拉开帷幕，在今天的中国红歌会济南赛区海选现场，最感动人心的一幕莫过于一位白发老人的参与，在红歌会的赛台上，她用她的歌声诠释了红歌精神。
　　同去年一样，大打平民牌、以红色为底蕴的08中国红歌会海选第一场就吸引了来自各个年龄层选手的参与。参赛者年龄最小的18岁，最大的70多岁。而值得一提的是，今天参加晋冀鲁豫(济南)赛区比赛的红歌手的演唱水平普遍都很高，万山红、王佑贵和刘秉义三位评委在听了选手们的演唱后，一致认为，今天参加比赛的选手的演唱水平，与一些专业歌手相比也毫不逊色。
　　今天，中国红歌会海选最感动人心的是一位白发老人的参与，她的歌声高吭嘹亮，激情满怀，不仅赢得到了观众的热烈掌声，而且被评委赞为很有专业水准，一举一动颇有“范儿”。对于此次加入“红歌阵营”，这位白发老人表示，“我人虽老，但是心却不老，我今年62岁了，是听着红歌唱着红歌长大的，红色精神已注入我的血液。去年，我从电视上看了江西电视台的中国红歌会，非常喜欢这个节目。今天，我要以自己参与的方式来表达对中国红歌会的支持，发扬红歌精神。”
　　新浪娱乐讯 去年，由江西卫视举办的2007中国红歌会(blog)吸引了老中青三代人的广泛参与和热烈追捧，被业界人士看作是选秀类节目的一个成功案例。在去年成功运作的基础上，08中国红歌会晋冀鲁豫(济南)赛区的海选活动于今天上午正式拉开帷幕，在今天的中国红歌会济南赛区海选现场，最感动人心的一幕莫过于一位白发老人的参与，在红歌会的赛台上，她用她的歌声诠释了红歌精神。
　　同去年一样，大打平民牌、以红色为底蕴的08中国红歌会海选第一场就吸引了来自各个年龄层选手的参与。参赛者年龄最小的18岁，最大的70多岁。而值得一提的是，今天参加晋冀鲁豫(济南)赛区比赛的红歌手的演唱水平普遍都很高，万山红、王佑贵和刘秉义三位评委在听了选手们的演唱后，一致认为，今天参加比赛的选手的演唱水平，与一些专业歌手相比也毫不逊色。
　　今天，中国红歌会海选最感动人心的是一位白发老人的参与，她的歌声高吭嘹亮，激情满怀，不仅赢得到了观众的热烈掌声，而且被评委赞为很有专业水准，一举一动颇有“范儿”。对于此次加入“红歌阵营”，这位白发老人表示，“我人虽老，但是心却不老，我今年62岁了，是听着红歌唱着红歌长大的，红色精神已注入我的血液。去年，我从电视上看了江西电视台的中国红歌会，非常喜欢这个节目。今天，我要以自己参与的方式来表达对中国红歌会的支持，发扬红歌精神。”

",1
"考研计算机学科专业基础综合140分经验
","　　考研计算机专业基础综合统考从2009年开始进行，统考科目包括：数据结构(45分)、计算机组成原理(45分)、操作系统(35分)和计算机网络(25分)，总分150分。考试题型有两种：单项选择题(40题，每题2分)，综合应用题(共70分)。
　　研究生考试制度初试制度改革的目的是使初试更加侧重考查考生基本素质、一般能力和学科基本素养，这就决定了考生在复习备考时应确定考查重点：以考查通识、基础、核心内容为原则，以进入研究生学习必备的专业基础知识、基本理论和相应能力为考查重点。
　　复习备考计算机专业基础综合需注意以下几点，这样方可取得理想的成绩：
　　一、根据各部分内容的特点进行复习
　　计算机专业基础综合包括了四个部分的内容，各部分内容各有其特点，而且各个部分的分值也各不相同，为了取得综合最好的效果，复习第一步需搞清楚各部分内容的特点，然后有针对性的进行复习。
　　在大学学习过程中，这四个部分的内容是四门课程分别讲述的，而对考研来说，并没有教育部指定的教材可供参考。现在一些教育机构已经着手为方便考生而编写教材，如“计算机学科专业基础综合辅导讲义”系列教材，就是以教育部大纲为蓝本，结合有十年以上各课程教学经验的老师的实践专门为考研备考而编写的，极大的方便了考生复习此科目。
　　二、复习内容重点突出，复习时间统筹安排
　　本科目中四部分内容虽没有厚此薄彼之说，但各部分分值的不同决定了在复习中投入的精力也要有所差别。对于分值较高的数据结构与计算机组成原理部分，其本身的分支内容也多一些，所以在复习中需要突出重点，对有限的时间进行统筹安排。重点在什么地方，考研计算机学科专业基础综合辅导讲义教材已经很突出这一点，只要按照书中内容按部就搬的进行，同时结合自身的情况复习，必会取得应有的成绩。
　　三、紧扣大纲，把握大纲精神安排复习进程
　　大纲是考研试题出题的依据，大纲也是教育部组织一线有多年相关课程教学经验的老师及相关专家经过多番讨论研究制定的。所以大纲既体现各课程的重点，也暗含了研究生学习必须具备的基本素质，更是考试出题的标尺。按照大纲安排复习，方向不会错，精神不会错，复习才不会有大的偏差。计算机辅导讲义是对大纲精神及目标的展开，更给出了大纲是如何也试题结合的，备考者易于掌握知识点及了解考研考试的目的。
　　四、综合考虑考研各个科目的复习，争取达到事半功倍的效果
　　虽然计算机考研基础综合与数学各均占150分，对于考研总分来说贡献最大，但其他两门课??英语与政治成绩也不可忽视，因为单科成绩也是初试的一个重要指标。所以在复习中对四个科目需按实际情况进行妥善安排，以达到最优结果。
　　当然，考研复习中还有其他一些影响或决定考研胜败的重要因素，比如毅力、心情、环境等等，也都需要在复习过程中调整与适应。
　　总之，在考研复习的这一段时间，全力以赴，以达到最终的目的才是正道，希望考生能如愿以偿！

",2
"陈伟霆“禁欲”无难度 空肚表演劲歌辣舞(图)
","　　新浪娱乐讯，4月19日在香港《饥馑三十》活动上，挨饿25个小时的陈伟霆被查问有否回家偷吃，他笑说：“一向禁欲OK，我指食欲。”
　　他坦言挨饿感觉有点辛苦，在19日晚的闭幕音乐会上要跳两首劲歌，难得与全队舞蹈员演出，会尽全力去跳。唯一令人担心的是表演时下雨，怕不慎滑倒及影响喷烟效果。至于邓紫棋就自爆空肚饮了柠檬茶及父亲所煲的蕃茄汤，令她胃部不适，现在唯有转饮奶中和。首次参加饥馑挨饿，她透露感觉好精神好开心，尤其与营友大合唱时气氛很好，感觉似在家里大合唱。图库供稿

",1
