0,1,2
深圳经济特区房地产（集团）股份有限公司,籍贯湖南芷江，中共党员，１９８２年１月至１９８３年１月在广州铁路局党校就读；１９８３年１月至１９９０年１月在广州铁路局任办公室秘书；１９９０年１月至１９９６年１月在广州铁路局任调研员；１９９６年１月至２００４年４月在深房集团任办公室主办；２００４年４月至今在深房集团任监事会秘书处副主任。Ｈ沃肮司：,0
１、名称：烟台东方电子信息产业集团有限公司,本网站提供之资料或信息，仅供投资者参考，不构成投资建议。,0
出生年月：,姓名：　邹虎啸　１９５２ＱЮ：　硕士　国籍：　中国Ｐ员穑骸∧校保梗担病∧瓿錾，研究生学历，历任中国公路车辆机械有限公司办公室主任、总经理助理和副总经理等职务。现任中国公路车辆机械有限公司总经理，本公司副董事长。该候选人截止目前持有本公司３５１０　股股份。Ｈ沃肮司：　中通客车控股股份有限公司９善贝码：　０００９５７　股票简称：　中通客车,0
（６００８０５）,＊注：每次查询最多显示１００条,0
出生年月：,姓名：　卢兴泉　１９５２ＱЮ：　硕士　国籍：　中国Ｐ员穑骸∧校保梗担材辏吩鲁錾。中共党员，研究生学历，　历任天津纺织橡胶厂工人、办公室主任，石家庄３９８０部队服役，天津纺织机械器材公司干部，开发区实业公司工委组织处主任科员、副处长、企业党委书记，开发区总公司劳动人事处处长，开发区自来水公司经理、总支部书记。现任天津泰达热电公司经理、党总支副书记。Ｈ沃肮司：　天津灯塔涂料股份有限公司９善贝码：　０００６９５　股票简称：　滨海能源,0
（６００６９７）,实时行情：编辑短信　ＧＰ　＋　您的股票代码（如ＧＰ０００００２）　到１０６６　６６６６，　随时随地查询你的个股行情。０．１元／条（不含通讯费）云南移动０．２元／条Ｗ家诊股：编辑短信　８５　＋　您的股票代码（如８５０００００２）　到１０６６　６６６６　２０，　指明股票走势。１元／条（不含通讯费）暂不支持福建／浙江／湖南移动用户,0
（６００５６５）,实时行情：编辑短信　ＧＰ　＋　您的股票代码（如ＧＰ０００００２）　到１０６６　６６６６，　随时随地查询你的个股行情。０．１元／条（不含通讯费）云南移动０．２元／条Ｗ家诊股：编辑短信　８５　＋　您的股票代码（如８５０００００２）　到１０６６　６６６６　２０，　指明股票走势。１元／条（不含通讯费）暂不支持福建／浙江／湖南移动用户,0
（６０００７７）,＊注：每次查询最多显示１００条,0
（６００６８７）,实时行情：编辑短信　ＧＰ　＋　您的股票代码（如ＧＰ０００００２）　到１０６６　６６６６，　随时随地查询你的个股行情。０．１元／条（不含通讯费）云南移动０．２元／条Ｗ家诊股：编辑短信　８５　＋　您的股票代码（如８５０００００２）　到１０６６　６６６６　２０，　指明股票走势。１元／条（不含通讯费）暂不支持福建／浙江／湖南移动用户,0
（６００６９５）,＊注：每次查询最多显示１００条,0
（６００４３６）,＊注：每次查询最多显示１００条,0
３、现金红利发放日：２００４年７月２１日,本网站提供之资料或信息，仅供投资者参考，不构成投资建议。,0
（６０００９３）,＊注：每次查询最多显示１００条,0
（６００６９４）,＊注：每次查询最多显示１００条,0
（６００５１２）,＊注：每次查询最多显示１００条,0
出生年月：,姓名：　叶晓平　１９６３ＱЮ：　硕士　国籍：　中国Ｐ员穑骸∧校保梗福材辏乖虏渭庸ぷ鳎中共党员，荷兰马斯特里赫特工商管理学院研究生毕业，硕士学位，经济师。历任新疆哈密电力子女学校教师兼团委书记，新疆环球大酒店总经理办公室副主任，海南省三亚工业区开发建设办公室招商办负责人，海南珠江建设股份有限公司常务副总经理，海南祥发企业管理有限公司总经理，海南现代工业集团总裁助理，福建福日电子股份有限公司常务副总经理。现任闽东电机（集团）股份有限公司总经理。Ｈ沃肮司：　闽东电机（集团）股份有限公司９善贝码：　０００５３６　股票简称：　ＳＳＴ闽东,0
（６００１９５）,实时行情：编辑短信　ＧＰ　＋　您的股票代码（如ＧＰ０００００２）　到１０６６　６６６６，　随时随地查询你的个股行情。０．１元／条（不含通讯费）云南移动０．２元／条Ｗ家诊股：编辑短信　８５　＋　您的股票代码（如８５０００００２）　到１０６６　６６６６　２０，　指明股票走势。１元／条（不含通讯费）暂不支持福建／浙江／湖南移动用户,0
经营活动产生的现金流量净额（元）　１，１３２，２１８，６８４．８７,,0
（６００２７５）,＊注：每次查询最多显示１００条,0
（６００５２７）,＊注：每次查询最多显示１００条,0
（６００６９４）,实时行情：编辑短信　ＧＰ　＋　您的股票代码（如ＧＰ０００００２）　到１０６６　６６６６，　随时随地查询你的个股行情。０．１元／条（不含通讯费）云南移动０．２元／条Ｗ家诊股：编辑短信　８５　＋　您的股票代码（如８５０００００２）　到１０６６　６６６６　２０，　指明股票走势。１元／条（不含通讯费）暂不支持福建／浙江／湖南移动用户,0
（６００５２７）,实时行情：编辑短信　ＧＰ　＋　您的股票代码（如ＧＰ０００００２）　到１０６６　６６６６，　随时随地查询你的个股行情。０．１元／条（不含通讯费）云南移动０．２元／条Ｗ家诊股：编辑短信　８５　＋　您的股票代码（如８５０００００２）　到１０６６　６６６６　２０，　指明股票走势。１元／条（不含通讯费）暂不支持福建／浙江／湖南移动用户,0
（６０００９３）,实时行情：编辑短信　ＧＰ　＋　您的股票代码（如ＧＰ０００００２）　到１０６６　６６６６，　随时随地查询你的个股行情。０．１元／条（不含通讯费）云南移动０．２元／条Ｗ家诊股：编辑短信　８５　＋　您的股票代码（如８５０００００２）　到１０６６　６６６６　２０，　指明股票走势。１元／条（不含通讯费）暂不支持福建／浙江／湖南移动用户,0
（６００６１４）,实时行情：编辑短信　ＧＰ　＋　您的股票代码（如ＧＰ０００００２）　到１０６６　６６６６，　随时随地查询你的个股行情。０．１元／条（不含通讯费）云南移动０．２元／条Ｗ家诊股：编辑短信　８５　＋　您的股票代码（如８５０００００２）　到１０６６　６６６６　２０，　指明股票走势。１元／条（不含通讯费）暂不支持福建／浙江／湖南移动用户,0
出生年月：,姓名：　刘友金　１９５３ＱЮ：　硕士　国籍：　中国Ｐ员穑骸∧校担场∷辏ǎ保梗担场∧辏保啊≡鲁錾），汉族，四川宜宾人，中共党员，研究生学历，高级工程师，中国酿酒大师。现任宜宾五粮液股份有限公司副总经理。１９８１　年１０　月参加工作，２００３　年４　月起任本公司副总经理。２００１　年１０　月获四川大学管理学管理科学与工程专业研究生课程进修班结业证。曾任宜宾五粮液酒厂陈酿勾兑部工作员、生产部工艺室工艺员、酿酒车间主任、厂生产管理部部长、厂长助理、五粮液酒厂副厂长等职。Ｈ沃肮司：　宜宾五粮液股份有限公司９善贝码：　０００８５８　股票简称：　五粮液,0
出生年月：,姓名：　熊尚荣　１９７１ＱЮ：　大学　国籍：　中国Ｐ员穑骸∧校保梗罚薄∧辏薄≡鲁錾，籍贯：湖南省湘潭市，本科学历，会计师，２０００　年至２００３　年１２　月任成都银河创新科技股份有限公司审计部经理兼任银晨网讯科技有限公司财务总监，２００３　年１２　月至２００４　年４月任成都银河创新科技股份有限公司财务总监，于２００４　年４　月至２００６年６　月１５　日任成都银河动力股份有限公司董事、财务总监。Ｈ沃肮司：　成都银河创新科技股份有限公司９善贝码：　０００５１９　股票简称：　银河动力,0
（６００８４７）,＊注：每次查询最多显示１００条,0
（６０００７１）,＊注：每次查询最多显示１００条,0
出生年月：,姓名：　姚德骥　１９４２ＱЮ：　大学　国籍：　中国Ｐ员穑骸∧旋＝鹑谘Ы淌凇Ｔ在中国人民银行贵州仁怀支行从事工商信贷、农村金融、银行会计等工作。历任河北省银行学校副校长、校长，保定金融高等专科学校校长、党委书记，河北省金融学会副会长，河北省金融学术委员会副主任，中国人民银行行属院校高职评审委员会委员，中国金融学院副院长，对外经贸大学副校长，现任公司第二届董事会独立董事。,0
（６００２３２）,实时行情：编辑短信　ＧＰ　＋　您的股票代码（如ＧＰ０００００２）　到１０６６　６６６６，　随时随地查询你的个股行情。０．１元／条（不含通讯费）云南移动０．２元／条Ｗ家诊股：编辑短信　８５　＋　您的股票代码（如８５０００００２）　到１０６６　６６６６　２０，　指明股票走势。１元／条（不含通讯费）暂不支持福建／浙江／湖南移动用户,0
（６０００９１）,主要产品　近１２周涨跌　０７－０５　０５－２５　０４－１３＃校郑谩。１．６２％　６７１４．２９　６８１６．６７　６８２５．００５缡　－７．００％　３２０８．３３　３３４１．６７　３４５０．００１椒印。１１．４２％　９６７８．００　１０６４６．００　１０９２６．００Ａ蛩帷。福４５％　５７７．５０　５７７．５０　５３２．５０Ｉ占睢。保保５７％　９０１．５０　８５４．００　８０８．００,0
（６００６６４）,＊注：每次查询最多显示１００条,0
出生年月：,姓名：　卫宗评　１９５８ＱЮ：　硕士　国籍：　中国Ｐ员穑骸∧旋：鹤澹工作单位上海万隆众天会计师事务所，职务副主任会计师兼总会计师、　交通银行总行监事会兼职监事（中央金融工委选派）；执业资格：中国注册会计师、中国证券期货相关业务特许执业注册会计师、中国注册资产评估师；１９７３年７月－１９８２年８月上海起重运输机械厂工人；　１９８２年９月－１９８５年８月上海机电工业局职工大学机械制造专业学习毕业；　１９８５年９　月－１９８７年７月上海财经大学会计学系干部专修科学习毕业；１９８７年８月－　１９９２年９　月上海起重运输机械厂财会科会计；１９９２年１０月－１９９３年９　月中新合资上海光华印刷机械有限公司　财会经理；１９９３年１０月－１９９８年７月大华会计师事务所项目经理；　１９９８年８月至今上海万隆众天会计师事务所副主任会计师兼总会计师。Ｈ沃肮司：　黑龙江龙发股份有限公司９善贝码：　０００７１１　股票简称：　天伦置业,0
（６００８４４）,实时行情：编辑短信　ＧＰ　＋　您的股票代码（如ＧＰ０００００２）　到１０６６　６６６６，　随时随地查询你的个股行情。０．１元／条（不含通讯费）云南移动０．２元／条Ｗ家诊股：编辑短信　８５　＋　您的股票代码（如８５０００００２）　到１０６６　６６６６　２０，　指明股票走势。１元／条（不含通讯费）暂不支持福建／浙江／湖南移动用户,0
（６００８８９）,实时行情：编辑短信　ＧＰ　＋　您的股票代码（如ＧＰ０００００２）　到１０６６　６６６６，　随时随地查询你的个股行情。０．１元／条（不含通讯费）云南移动０．２元／条Ｗ家诊股：编辑短信　８５　＋　您的股票代码（如８５０００００２）　到１０６６　６６６６　２０，　指明股票走势。１元／条（不含通讯费）暂不支持福建／浙江／湖南移动用户,0
（６００９６６）,实时行情：编辑短信　ＧＰ　＋　您的股票代码（如ＧＰ０００００２）　到１０６６　６６６６，　随时随地查询你的个股行情。０．１元／条（不含通讯费）云南移动０．２元／条Ｗ家诊股：编辑短信　８５　＋　您的股票代码（如８５０００００２）　到１０６６　６６６６　２０，　指明股票走势。１元／条（不含通讯费）暂不支持福建／浙江／湖南移动用户,0
本集团拥有７３％权益的上海中集内燃发电设备有限公司上半年实现销售收入６，３２０,,0
（６００７８３）,＊注：每次查询最多显示１００条,0
（６００８２８）,＊注：每次查询最多显示１００条,0
（６００４３９）,实时行情：编辑短信　ＧＰ　＋　您的股票代码（如ＧＰ０００００２）　到１０６６　６６６６，　随时随地查询你的个股行情。０．１元／条（不含通讯费）云南移动０．２元／条Ｗ家诊股：编辑短信　８５　＋　您的股票代码（如８５０００００２）　到１０６６　６６６６　２０，　指明股票走势。１元／条（不含通讯费）暂不支持福建／浙江／湖南移动用户,0
股权转让　通葡股份（６００３６５）,公告时间：２００４１２０９　股权转让方：通化长生农业经济综合开发公司　股权受让方：新华联控股有限公司１甑墓司名称：通化葡萄酒股份有限公司　本次转让比例：２９．０７＝灰准蚪椋糊Ｄ壳埃通化长生农业经济综合开发公司为本公司股东，持有本公司法人股４０，７０４，０００股，占本公司总股本的２９．０７％，根据通化长生农业经济综合开发公司与新华联控股有限公司签订的转让协议，通化长生农业经济综合开发公司拟将其持有的本公司法人股４０，７０４，０００股以每股３．７９元的价格，转让给新华联控股有限公司，转让价款总额为１５４，２６８，１６０．００元。９告时间：２００３１１２０　股权转让方：通化东宝五药有限公司　股权受让方：通化东宝药业股份有限公司１甑墓司名称：通化葡萄酒股份有限公司　本次转让比例：２＝灰准蚪椋糊Ｍɑ葡萄酒总公司、通化新星生物提取厂、通化东宝五药有限公司三家公司于２００３年８月２１日与通化东宝药业股份有限公司签订了股权转让协议，通化葡萄酒总公司、通化新星生物提取厂、通化东宝五药有限公司分别持有本公司法人股２９４７．２万股、１４０．８万股、２８０．８万股，分别占本公司总股本的２１．０５％、１．０１％、２．００％；以每股３．７６元的价格，转让金额分别是１０５５８０８０元、５２９４０８０元、１１０８１４７２０元，合计为１２６６６６８８０元转让给通化东宝药业股份有限公司。相应的股权转让过户手续已于２００３年１１月１０日在中国证券登记结算有限责任公司上海分公司办理完毕。９告时间：２００３１１２０　股权转让方：通化葡萄酒总公司　股权受让方：通化东宝药业股份有限公司１甑墓司名称：通化葡萄酒股份有限公司　本次转让比例：２１．０５,0
出生年月：,姓名：　毛来　１９５９ＱЮ：　硕士　国籍：　中国Ｐ员穑骸∧旋＞济师。历任上海市长宁区体改办主任、上海包装（集团）有限公司总经理、中国包装技术学会包装印刷委员会主任、上海造纸（集团）有限公司总经理，曾获“上海市新长征突击手”、“上海市青年标兵”　。现任上海包装造纸（集团）有限公司总经理兼党委副书记。Ｈ沃肮司：　江苏大亚新型包装材料股份有限公司９善贝码：　０００９１０　股票简称：　大亚科技,0
（６００１７８）,＊注：每次查询最多显示１００条,0
（６００２４３）,实时行情：编辑短信　ＧＰ　＋　您的股票代码（如ＧＰ０００００２）　到１０６６　６６６６，　随时随地查询你的个股行情。０．１元／条（不含通讯费）云南移动０．２元／条Ｗ家诊股：编辑短信　８５　＋　您的股票代码（如８５０００００２）　到１０６６　６６６６　２０，　指明股票走势。１元／条（不含通讯费）暂不支持福建／浙江／湖南移动用户,0
（６００６１７）,主要产品　近１２周涨跌　０７－０６　０５－２６　０４－１４５勇冢疲模佟。９．７６％　１０１７５．００　１１１２５．００　１１２７５．００５勇冢校希佟。８．８９％　１０２５０．００　１１２２５．００　１１２５０．００,0
（６００３１５）,＊注：每次查询最多显示１００条,0
（６００５７６）,实时行情：编辑短信　ＧＰ　＋　您的股票代码（如ＧＰ０００００２）　到１０６６　６６６６，　随时随地查询你的个股行情。０．１元／条（不含通讯费）云南移动０．２元／条Ｗ家诊股：编辑短信　８５　＋　您的股票代码（如８５０００００２）　到１０６６　６６６６　２０，　指明股票走势。１元／条（不含通讯费）暂不支持福建／浙江／湖南移动用户,0
（６００３６５）,＊注：每次查询最多显示１００条,0
成都银河创新科技股份有限公司,学历：　国籍：　中国Ｐ员穑骸∧校保梗叮啊∧辏埂≡鲁錾，籍贯：湖南省常德市，１９７９　年９　月至１９８１　年１２　月就读于中国人民解放军第三地面炮兵学校；１９８２　年１　月至１９８４　年１２　月任１２２　师炮团指挥连排长；政治部宣传科干事；１９８５　年１　月至１９８６　年９　月任４１　军政治部保卫处干事；１９８６年１０　月至１９８７　年２　月任广州军区政治部保卫处干事；１９８７　年３　月至１９９３　年３　月任湖南省军区政治部保卫处干事；１９９３　年至２００４　年任华天集团办公室主任、新兴公司副董事长、总经理、房地产事业部经理、华天集团董事、副总经理；２００４　年１２　至今任华天实业控股集团有限公司党委委员副总裁；２００５　年６　月至今任银河动力董事长。Ｈ沃肮司：,0
（６０００８６）,实时行情：编辑短信　ＧＰ　＋　您的股票代码（如ＧＰ０００００２）　到１０６６　６６６６，　随时随地查询你的个股行情。０．１元／条（不含通讯费）云南移动０．２元／条Ｗ家诊股：编辑短信　８５　＋　您的股票代码（如８５０００００２）　到１０６６　６６６６　２０，　指明股票走势。１元／条（不含通讯费）暂不支持福建／浙江／湖南移动用户,0
（６００３５４）,＊注：每次查询最多显示１００条,0
少数股东权益　３４６，７７５，３８３．５８　３２６，７５０，３１０．９３,,0
（６００９８４）,＊注：每次查询最多显示１００条,0
（６００８０３）,实时行情：编辑短信　ＧＰ　＋　您的股票代码（如ＧＰ０００００２）　到１０６６　６６６６，　随时随地查询你的个股行情。０．１元／条（不含通讯费）云南移动０．２元／条Ｗ家诊股：编辑短信　８５　＋　您的股票代码（如８５０００００２）　到１０６６　６６６６　２０，　指明股票走势。１元／条（不含通讯费）暂不支持福建／浙江／湖南移动用户,0
（６００６７３）,＊注：每次查询最多显示１００条,0
（６０００７１）,实时行情：编辑短信　ＧＰ　＋　您的股票代码（如ＧＰ０００００２）　到１０６６　６６６６，　随时随地查询你的个股行情。０．１元／条（不含通讯费）云南移动０．２元／条Ｗ家诊股：编辑短信　８５　＋　您的股票代码（如８５０００００２）　到１０６６　６６６６　２０，　指明股票走势。１元／条（不含通讯费）暂不支持福建／浙江／湖南移动用户,0
（６００２９１）,＊注：每次查询最多显示１００条,0
（６００３１９）,＊注：每次查询最多显示１００条,0
（６００１５７）,主要产品　近１２周涨跌　０７－０５　０５－２５　０４－１３＝固俊。４．８４％　１７２０．００　１７７５．００　１８０７．５０Ａ督姑骸。４．６１％　１５５２．５０　１６２５．００　１６２７．５０６力煤　－１３．６１％　６７６．００　７８０．００　７８２．５０,0
出生年月：,姓名：　刘佳炎　１９６２ＱЮ：　博士　国籍：　中国Ｐ员穑骸∧旋Ｉ虾＝煌ù笱硕士，美国澳本大学材料科学博士，曾在上海交通大学任教，曾任职于美国德汉－博世公司总工程师总工程师、美国国家科学基金会评审专家、上海交通大学名誉教授、美国热动力集团副总裁、执行总裁、美国罗宾斯投资集团亚太区总代表，出版专著、论文２０多篇，拥有美国专利一项，美国汽车零部件生产效率专家，质量控制和管理专家，现任美国Ｍｕｒｒａｙ公司董事、第一副总裁、亚太区总裁。Ｈ沃肮司：　沈阳合金投资股份有限公司９善贝码：　０００６３３　股票简称：　ＳＳＴ合金,0
（６００７８３）,实时行情：编辑短信　ＧＰ　＋　您的股票代码（如ＧＰ０００００２）　到１０６６　６６６６，　随时随地查询你的个股行情。０．１元／条（不含通讯费）云南移动０．２元／条Ｗ家诊股：编辑短信　８５　＋　您的股票代码（如８５０００００２）　到１０６６　６６６６　２０，　指明股票走势。１元／条（不含通讯费）暂不支持福建／浙江／湖南移动用户,0
（６００５５８）,＊注：每次查询最多显示１００条,0
出生年月：,姓名：　王岳临　１９６３ＱЮ：　大学　国籍：　中国Ｐ员穑骸∧校保梗叮衬辏冈律，汉族，中共党员，北京大学法律系法学学士。１９８０－１９８４年：北京大学法律系就读法律学专业；１９８４－１９９９年：中共中央纪律检查委员会研究室、办公厅、常委办供职；１９９９－２０００年：中国贸促会中国华阳集团任职；现任重庆财信集团副董事长。Ｈ沃肮司：　西藏银河科技发展股份有限公司９善贝码：　０００７５２　股票简称：　西藏发展,0
（６００７３１）,＊注：每次查询最多显示１００条,0
全国社保基金一零二组合　５，０７４，２６８　人民币普通股,,0
（６００７７９）,＊注：每次查询最多显示１００条,0
出生年月：,姓名：　夏犀　１９６０ＱЮ：　硕士　国籍：　中国Ｐ员穑骸∧校保梗叮澳辏吃鲁錾，１９９１年９月上海复旦大学经济管理学院硕士研究生毕业，高级工程师。曾任自贡硬质合金厂三车间副主任、五车间副主任、三分厂副厂长、华特经贸发展有限责任公司总经理、成都稀有金属加工厂生产经营处处长；自贡硬质合金有限责任公司策划部部长；中钨硬质合金集团公司资产管理部部长；现任自贡硬质合金有限责任公司董事、董事会秘书、董事会办公室主任；２００３年６月至今任任中钨高新材料股份有限公司监事会召集人。夏犀先生未持有本公司股份，也未受过中国证监会及其他有关部门的处罚和证券交易所惩戒。Ｈ沃肮司：　中钨高新材料股份有限公司９善贝码：　０００６５７　股票简称：　中钨高新,0
（６００５７６）,＊注：每次查询最多显示１００条,0
（６００６９３）,＊注：每次查询最多显示１００条,0
（６００３１９）,实时行情：编辑短信　ＧＰ　＋　您的股票代码（如ＧＰ０００００２）　到１０６６　６６６６，　随时随地查询你的个股行情。０．１元／条（不含通讯费）云南移动０．２元／条Ｗ家诊股：编辑短信　８５　＋　您的股票代码（如８５０００００２）　到１０６６　６６６６　２０，　指明股票走势。１元／条（不含通讯费）暂不支持福建／浙江／湖南移动用户,0
（６００８８７）,＊注：每次查询最多显示１００条,0
（６００９８４）,实时行情：编辑短信　ＧＰ　＋　您的股票代码（如ＧＰ０００００２）　到１０６６　６６６６，　随时随地查询你的个股行情。０．１元／条（不含通讯费）云南移动０．２元／条Ｗ家诊股：编辑短信　８５　＋　您的股票代码（如８５０００００２）　到１０６６　６６６６　２０，　指明股票走势。１元／条（不含通讯费）暂不支持福建／浙江／湖南移动用户,0
（６００２６５）,实时行情：编辑短信　ＧＰ　＋　您的股票代码（如ＧＰ０００００２）　到１０６６　６６６６，　随时随地查询你的个股行情。０．１元／条（不含通讯费）云南移动０．２元／条Ｗ家诊股：编辑短信　８５　＋　您的股票代码（如８５０００００２）　到１０６６　６６６６　２０，　指明股票走势。１元／条（不含通讯费）暂不支持福建／浙江／湖南移动用户,0
（６００２８０）,＊注：每次查询最多显示１００条,0
（６００４２２）,＊注：每次查询最多显示１００条,0
出生年月：,姓名：　任育杰　１９６３ＱЮ：　硕士　国籍：　中国Ｐ员穑骸∧校保梗叮衬辏丛拢溉粘錾，甘肃省泾川县人。中共党员，高级经济师，２００１年毕业于东北财经大学，工商硕士研究生。曾任宁夏电力公司西吉分局局长兼书记，中国电力投资集团公司青铜峡水电厂副总经济师、工会代理主席、经营副厂长，宁夏黄河水电有限公司副董事长、总经理，宁夏黄河水电化工有限公司总经理，（中美）宁夏威宁活性炭有限公司总经理。现任本公司董事、总经理。股东单位及控股子公司任职情况：现任宁夏西部聚氯乙烯有限公司董事。Ｈ沃肮司：　宁夏宁河民族化工股份有限公司９善贝码：　０００６３５　股票简称：　英力特,0
其他应收款、财务费用　上海三个房地产项目公司以前年度投资利息资本化冲销,,0
（６００５６５）,＊注：每次查询最多显示１００条,0
（６００６７９）,实时行情：编辑短信　ＧＰ　＋　您的股票代码（如ＧＰ０００００２）　到１０６６　６６６６，　随时随地查询你的个股行情。０．１元／条（不含通讯费）云南移动０．２元／条Ｗ家诊股：编辑短信　８５　＋　您的股票代码（如８５０００００２）　到１０６６　６６６６　２０，　指明股票走势。１元／条（不含通讯费）暂不支持福建／浙江／湖南移动用户,0
１９６５．０７－１９７１．０１　中科院工程力学所　实习研究员,１９６５年８月参加工作，高级工程师。＃保梗叮埃０９－１９６５．０７　哈尔滨工业大学　学习＃保梗罚保０１－１９７２．０１　哈尔滨仪表设备厂　技术员＃保梗罚玻０１－１９８４．０１　哈尔滨无线电四厂　主任工程师、副厂长＃保梗福矗０１－１９８６．０１　深圳康乐电子公司　经理＃保梗福叮０１－１９８８．０１　哈尔滨无线电四厂　厂长＃保梗福福０１－１９９１．０１　深圳宝华电子公司　总经理＃保梗梗保０１－１９９３．０１　深圳赛格集团公司家电事业部　部长,0
